Match ID,innings,team,batsman,runs,balls,fours,sixes,strikeRate,isOut,wicketType,fielders,bowler
1171758,1,Maldives,78091.0,13.0,8.0,0.0,1.0,162.50,True,caught,['52957'],
1171759,1,Bahrain,67427.0,,,,,,False,DNB,,
1185192,1,Jersey,71963.0,,,,,,False,DNB,,
1171758,1,Maldives,70683.0,1.0,2.0,0.0,0.0,50.00,True,caught,['94893'],
1171759,1,Bahrain,104535.0,,,,,,False,DNB,,
1171758,1,Maldives,76721.0,0.0,2.0,0.0,0.0,0.00,True,caught,['94894'],
1171759,2,Kuwait,61175.0,103.0,59.0,10.0,5.0,174.57,True,run out,['102169'],
1171758,1,Maldives,58976.0,2.0,3.0,0.0,0.0,66.66,True,caught,['64321'],
1171759,2,Kuwait,104520.0,19.0,18.0,2.0,0.0,105.55,True,lbw,,
1171758,1,Maldives,65714.0,3.0,4.0,0.0,0.0,75.00,False,not out,['-'],
1171759,2,Kuwait,66976.0,45.0,26.0,4.0,2.0,173.07,True,bowled,,
1171758,1,Maldives,102174.0,0.0,0.0,0.0,0.0,0.00,False,not out,['-'],
1171759,2,Kuwait,62417.0,15.0,10.0,1.0,0.0,150.00,False,not out,['-'],
1171758,2,Qatar,19433.0,73.0,50.0,10.0,2.0,146.00,False,not out,['-'],
1171759,2,Kuwait,97104.0,2.0,2.0,0.0,0.0,100.00,False,not out,['-'],
1171758,2,Qatar,19291.0,5.0,6.0,1.0,0.0,83.33,True,caught,['67351'],
1171759,2,Kuwait,102173.0,,,,,,False,DNB,,
1171758,2,Qatar,53759.0,42.0,30.0,1.0,5.0,140.00,True,caught,['76725'],
1171759,2,Kuwait,104519.0,,,,,,False,DNB,,
1171758,2,Qatar,97108.0,8.0,3.0,2.0,0.0,266.66,False,not out,['-'],
1171759,2,Kuwait,104173.0,,,,,,False,DNB,,
1171758,2,Qatar,53761.0,,,,,,False,DNB,,
1171759,2,Kuwait,71061.0,,,,,,False,DNB,,
1171758,2,Qatar,94894.0,,,,,,False,DNB,,
1171759,2,Kuwait,79371.0,,,,,,False,DNB,,
1171758,2,Qatar,64321.0,,,,,,False,DNB,,
1171759,2,Kuwait,19415.0,,,,,,False,DNB,,
1171758,2,Qatar,94893.0,,,,,,False,DNB,,
1171758,2,Qatar,52955.0,,,,,,False,DNB,,
1171758,2,Qatar,52957.0,,,,,,False,DNB,,
1171758,2,Qatar,94895.0,,,,,,False,DNB,,
1171760,1,Kuwait,61175.0,0.0,1.0,0.0,0.0,0.00,True,caught,['102163'],
1171760,1,Kuwait,61654.0,8.0,4.0,0.0,1.0,200.00,True,bowled,,
1171760,1,Kuwait,66976.0,22.0,27.0,1.0,2.0,81.48,True,caught,['76853'],
1171760,1,Kuwait,104173.0,1.0,2.0,0.0,0.0,50.00,True,bowled,,
1171760,1,Kuwait,62417.0,14.0,17.0,3.0,0.0,82.35,True,caught,['76853'],
1171760,1,Kuwait,102173.0,57.0,39.0,3.0,4.0,146.15,True,run out,,
1171760,1,Kuwait,97104.0,14.0,24.0,1.0,0.0,58.33,True,bowled,,
1171760,1,Kuwait,71061.0,0.0,1.0,0.0,0.0,0.00,True,caught,['76853'],
1171760,1,Kuwait,19415.0,5.0,5.0,0.0,0.0,100.00,False,not out,['-'],
1171760,1,Kuwait,79371.0,,,,,,False,DNB,,
1171760,1,Kuwait,76823.0,,,,,,False,DNB,,
1171760,2,Saudi Arabia,102163.0,28.0,13.0,2.0,3.0,215.38,True,lbw,,
1171760,2,Saudi Arabia,104523.0,7.0,3.0,0.0,1.0,233.33,True,caught,['66976'],
1171760,2,Saudi Arabia,79323.0,83.0,28.0,7.0,7.0,296.42,False,not out,['-'],
1171760,2,Saudi Arabia,76853.0,0.0,1.0,0.0,0.0,0.00,True,caught,['61654'],
1171760,2,Saudi Arabia,104525.0,17.0,10.0,1.0,1.0,170.00,False,not out,['-'],
1171760,2,Saudi Arabia,104522.0,,,,,,False,DNB,,
1171760,2,Saudi Arabia,104521.0,,,,,,False,DNB,,
1171760,2,Saudi Arabia,104515.0,,,,,,False,DNB,,
1171760,2,Saudi Arabia,65736.0,,,,,,False,DNB,,
1171760,2,Saudi Arabia,61645.0,,,,,,False,DNB,,
1171760,2,Saudi Arabia,102161.0,,,,,,False,DNB,,
1171761,1,Qatar,19433.0,19.0,22.0,2.0,0.0,86.36,True,lbw,,
1171761,1,Qatar,19291.0,60.0,29.0,6.0,4.0,206.89,True,caught,['102172'],
1171761,1,Qatar,53759.0,52.0,33.0,2.0,3.0,157.57,True,caught,['19246'],
1171761,1,Qatar,97108.0,36.0,22.0,2.0,2.0,163.63,True,caught,['102165'],
1171761,1,Qatar,52957.0,31.0,11.0,4.0,2.0,281.81,True,run out,['67427'],
1171761,1,Qatar,53761.0,5.0,3.0,1.0,0.0,166.66,False,not out,['-'],
1171761,1,Qatar,94895.0,,,,,,False,DNB,,
1171761,1,Qatar,94893.0,,,,,,False,DNB,,
1171761,1,Qatar,64321.0,,,,,,False,DNB,,
1171761,1,Qatar,94894.0,,,,,,False,DNB,,
1171761,1,Qatar,52955.0,,,,,,False,DNB,,
1171761,2,Bahrain,97086.0,0.0,1.0,0.0,0.0,0.00,True,caught,['64321'],
1171761,2,Bahrain,104518.0,35.0,24.0,6.0,1.0,145.83,True,caught,['53761'],
1171761,2,Bahrain,102165.0,39.0,26.0,4.0,2.0,150.00,True,caught,['97108'],
1171761,2,Bahrain,57596.0,15.0,8.0,0.0,2.0,187.50,True,caught,['53761'],
1171761,2,Bahrain,104517.0,19.0,14.0,3.0,0.0,135.71,True,caught,['53761'],
1171761,2,Bahrain,67427.0,11.0,12.0,0.0,1.0,91.66,True,caught,['94893'],
1171761,2,Bahrain,19052.0,16.0,11.0,2.0,0.0,145.45,True,caught,['52957'],
1171761,2,Bahrain,102166.0,7.0,5.0,1.0,0.0,140.00,True,caught,['94893'],
1171761,2,Bahrain,104535.0,4.0,5.0,0.0,0.0,80.00,True,caught,['53759'],
1171761,2,Bahrain,102172.0,1.0,4.0,0.0,0.0,25.00,True,lbw,,
1171761,2,Bahrain,19246.0,1.0,1.0,0.0,0.0,100.00,False,not out,['-'],
1171762,1,Qatar,19433.0,3.0,4.0,0.0,0.0,75.00,False,not out,['-'],
1171762,1,Qatar,19291.0,8.0,11.0,1.0,0.0,72.72,True,caught,['104522'],
1171762,1,Qatar,53759.0,5.0,5.0,0.0,0.0,100.00,True,run out,['102161'],
1171762,1,Qatar,97108.0,27.0,19.0,4.0,0.0,142.10,True,caught,['104525'],
1171762,1,Qatar,64321.0,4.0,12.0,0.0,0.0,33.33,True,bowled,,
1171762,1,Qatar,52957.0,68.0,38.0,5.0,3.0,178.94,True,caught,['79323'],
1171762,1,Qatar,94893.0,30.0,30.0,1.0,2.0,100.00,False,not out,['-'],
1171762,1,Qatar,53761.0,0.0,1.0,0.0,0.0,0.00,True,bowled,,
1171762,1,Qatar,94894.0,,,,,,False,DNB,,
1171762,1,Qatar,52955.0,,,,,,False,DNB,,
1171762,2,Saudi Arabia,102163.0,16.0,10.0,4.0,0.0,160.00,True,bowled,,
1171762,2,Saudi Arabia,104523.0,88.0,48.0,8.0,6.0,183.33,False,not out,['-'],
1171762,2,Saudi Arabia,79323.0,36.0,15.0,4.0,3.0,240.00,True,caught,['97107'],
1171762,2,Saudi Arabia,104522.0,17.0,21.0,2.0,0.0,80.95,False,not out,['-'],
1171762,2,Saudi Arabia,104521.0,,,,,,False,DNB,,
1171762,2,Saudi Arabia,102161.0,,,,,,False,DNB,,
1171762,2,Saudi Arabia,65736.0,,,,,,False,DNB,,
1171762,2,Saudi Arabia,76853.0,,,,,,False,DNB,,
1171762,2,Saudi Arabia,61645.0,,,,,,False,DNB,,
1171762,2,Saudi Arabia,104525.0,,,,,,False,DNB,,
1171762,2,Saudi Arabia,104515.0,,,,,,False,DNB,,
1172505,1,Scotland,72409.0,32.0,11.0,5.0,2.0,290.90,True,lbw,,97878.0
1172505,1,Scotland,46048.0,1.0,3.0,0.0,0.0,33.33,True,caught,['49218'],73615.0
1172505,1,Scotland,60303.0,5.0,10.0,1.0,0.0,50.00,True,caught,['71363'],55246.0
1172505,1,Scotland,49112.0,53.0,45.0,7.0,0.0,117.77,True,bowled,,55246.0
1172505,1,Scotland,48469.0,2.0,9.0,0.0,0.0,22.22,True,caught,['71363'],48503.0
1172505,1,Scotland,60202.0,27.0,19.0,2.0,1.0,142.10,True,bowled,,45358.0
1172505,1,Scotland,60198.0,11.0,11.0,1.0,0.0,100.00,True,bowled,,97878.0
1172505,1,Scotland,62479.0,9.0,7.0,1.0,0.0,128.57,False,not out,['-'],
1172505,1,Scotland,60201.0,8.0,5.0,1.0,0.0,160.00,False,not out,['-'],
1172505,1,Scotland,71959.0,,,,,,False,DNB,,
1172506,1,Ireland,52631.0,71.0,51.0,11.0,1.0,139.21,True,caught,['83379'],61627.0
1172505,1,Scotland,59616.0,,,,,,False,DNB,,
1172506,1,Ireland,47397.0,19.0,14.0,2.0,1.0,135.71,True,caught,['67018'],61627.0
1172505,2,Netherlands,49218.0,24.0,30.0,4.0,0.0,80.00,True,caught,['71959'],60198.0
1172506,1,Ireland,52628.0,34.0,24.0,4.0,1.0,141.66,True,caught,['53016'],67018.0
1172505,2,Netherlands,60461.0,71.0,43.0,8.0,3.0,165.11,True,bowled,,60201.0
1172506,1,Ireland,85965.0,22.0,18.0,3.0,0.0,122.22,False,not out,['-'],
1172505,2,Netherlands,45358.0,16.0,16.0,1.0,0.0,100.00,False,not out,['-'],
1172506,1,Ireland,91741.0,1.0,2.0,0.0,0.0,50.00,True,run out,['62411'],
1172505,2,Netherlands,71363.0,12.0,9.0,1.0,1.0,133.33,True,caught,['60198'],71959.0
1172506,1,Ireland,52646.0,10.0,8.0,1.0,0.0,125.00,True,run out,['96346'],
1172505,2,Netherlands,48111.0,20.0,21.0,3.0,0.0,95.23,False,not out,['-'],
1172506,1,Ireland,47056.0,0.0,3.0,0.0,0.0,0.00,False,not out,['-'],
1172505,2,Netherlands,55246.0,,,,,,False,DNB,,
1172506,1,Ireland,53129.0,,,,,,False,DNB,,
1172505,2,Netherlands,48503.0,,,,,,False,DNB,,
1172506,1,Ireland,65913.0,,,,,,False,DNB,,
1172505,2,Netherlands,73615.0,,,,,,False,DNB,,
1172506,1,Ireland,85975.0,,,,,,False,DNB,,
1172505,2,Netherlands,101548.0,,,,,,False,DNB,,
1172506,1,Ireland,56811.0,,,,,,False,DNB,,
1172505,2,Netherlands,97878.0,,,,,,False,DNB,,
1172506,2,Oman,68463.0,5.0,9.0,0.0,0.0,55.55,True,caught,['56811'],85975.0
1172505,2,Netherlands,47391.0,,,,,,False,DNB,,
1172506,2,Oman,53016.0,22.0,13.0,4.0,0.0,169.23,True,caught,['53129'],65913.0
1172506,2,Oman,62411.0,21.0,19.0,2.0,1.0,110.52,True,bowled,,91741.0
1172506,2,Oman,96345.0,16.0,13.0,0.0,2.0,123.07,True,bowled,,56811.0
1172506,2,Oman,45702.0,25.0,25.0,2.0,0.0,100.00,True,caught,['53129'],85975.0
1172506,2,Oman,83379.0,0.0,1.0,0.0,0.0,0.00,True,caught,['91741'],91741.0
1172506,2,Oman,67018.0,1.0,2.0,0.0,0.0,50.00,True,lbw,,91741.0
1172506,2,Oman,96346.0,8.0,10.0,0.0,0.0,80.00,True,caught,['85965'],56811.0
1172506,2,Oman,61627.0,25.0,18.0,3.0,0.0,138.88,False,not out,['-'],
1172506,2,Oman,87127.0,4.0,6.0,0.0,0.0,66.66,True,bowled,,65913.0
1172506,2,Oman,101893.0,6.0,6.0,0.0,0.0,100.00,False,not out,['-'],
1172507,1,Oman,68463.0,2.0,6.0,0.0,0.0,33.33,True,caught,['101548'],97878.0
1172507,1,Oman,53016.0,63.0,51.0,7.0,1.0,123.52,True,caught,['45358'],73615.0
1172507,1,Oman,62411.0,4.0,10.0,0.0,0.0,40.00,True,lbw,,47391.0
1172507,1,Oman,96345.0,58.0,34.0,6.0,3.0,170.58,True,bowled,,47391.0
1172507,1,Oman,96346.0,28.0,11.0,2.0,2.0,254.54,False,not out,['-'],
1172507,1,Oman,104599.0,5.0,8.0,0.0,0.0,62.50,False,not out,['-'],
1172507,1,Oman,67018.0,,,,,,False,DNB,,
1172507,1,Oman,45702.0,,,,,,False,DNB,,
1172507,1,Oman,61627.0,,,,,,False,DNB,,
1172507,1,Oman,87127.0,,,,,,False,DNB,,
1172507,1,Oman,101893.0,,,,,,False,DNB,,
1172507,2,Netherlands,49218.0,34.0,36.0,3.0,1.0,94.44,True,caught,['62411'],104599.0
1172507,2,Netherlands,60461.0,44.0,24.0,3.0,3.0,183.33,True,caught,['45702'],104599.0
1172507,2,Netherlands,63105.0,50.0,34.0,5.0,1.0,147.05,False,not out,['-'],
1172507,2,Netherlands,45358.0,32.0,19.0,2.0,2.0,168.42,False,not out,['-'],
1172507,2,Netherlands,56854.0,,,,,,False,DNB,,
1172507,2,Netherlands,66041.0,,,,,,False,DNB,,
1172507,2,Netherlands,48503.0,,,,,,False,DNB,,
1172507,2,Netherlands,73615.0,,,,,,False,DNB,,
1172507,2,Netherlands,101548.0,,,,,,False,DNB,,
1172507,2,Netherlands,97878.0,,,,,,False,DNB,,
1172507,2,Netherlands,47391.0,,,,,,False,DNB,,
1172508,1,Ireland,52631.0,56.0,42.0,5.0,2.0,133.33,True,caught,['60198'],71959.0
1172508,1,Ireland,47397.0,65.0,38.0,5.0,4.0,171.05,True,caught,['60198'],71959.0
1172508,1,Ireland,52628.0,6.0,8.0,0.0,0.0,75.00,True,caught,['72409'],71959.0
1172508,1,Ireland,85965.0,6.0,7.0,0.0,0.0,85.71,True,bowled,,
1172508,1,Ireland,91741.0,3.0,4.0,0.0,0.0,75.00,True,run out,['60201'],
1172508,1,Ireland,52646.0,16.0,9.0,1.0,1.0,177.77,True,caught,['46048'],59616.0
1172508,1,Ireland,53129.0,6.0,4.0,1.0,0.0,150.00,True,run out,"['48469', '60303']",
1172508,1,Ireland,56811.0,15.0,7.0,1.0,1.0,214.28,False,not out,['-'],
1172508,1,Ireland,85975.0,4.0,1.0,1.0,0.0,400.00,False,not out,['-'],
1172508,1,Ireland,65913.0,,,,,,False,DNB,,
1172508,1,Ireland,47056.0,,,,,,False,DNB,,
1172508,2,Scotland,72409.0,50.0,27.0,6.0,2.0,185.18,True,caught,['53129'],52646.0
1172508,2,Scotland,46048.0,74.0,38.0,9.0,4.0,194.73,True,bowled,,47056.0
1172508,2,Scotland,49112.0,35.0,29.0,3.0,1.0,120.68,False,not out,['-'],
1172508,2,Scotland,48469.0,0.0,4.0,0.0,0.0,0.00,True,caught,['52631'],52646.0
1172508,2,Scotland,60303.0,0.0,2.0,0.0,0.0,0.00,True,caught,['53129'],65913.0
1172508,2,Scotland,60202.0,19.0,12.0,2.0,1.0,158.33,False,not out,['-'],
1172508,2,Scotland,60198.0,,,,,,False,DNB,,
1172508,2,Scotland,62479.0,,,,,,False,DNB,,
1172508,2,Scotland,60201.0,,,,,,False,DNB,,
1172508,2,Scotland,71959.0,,,,,,False,DNB,,
1172508,2,Scotland,59616.0,,,,,,False,DNB,,
1172509,1,Netherlands,60461.0,78.0,36.0,12.0,3.0,216.66,True,caught,['65913'],56811.0
1172509,1,Netherlands,71363.0,38.0,32.0,5.0,0.0,118.75,True,lbw,,60195.0
1172509,1,Netherlands,63105.0,18.0,21.0,1.0,0.0,85.71,False,not out,['-'],
1172509,1,Netherlands,48111.0,3.0,4.0,0.0,0.0,75.00,True,caught,['47056'],52631.0
1172509,1,Netherlands,45358.0,0.0,1.0,0.0,0.0,0.00,True,caught,['47397'],60195.0
1172509,1,Netherlands,47391.0,0.0,1.0,0.0,0.0,0.00,True,caught,['65913'],60195.0
1172509,1,Netherlands,66041.0,4.0,3.0,1.0,0.0,133.33,True,caught,['53129'],60195.0
1172509,1,Netherlands,48503.0,8.0,12.0,0.0,0.0,66.66,True,caught,['47397'],47056.0
1172509,1,Netherlands,55246.0,11.0,8.0,2.0,0.0,137.50,True,caught,['60195'],47056.0
1172509,1,Netherlands,97878.0,9.0,4.0,2.0,0.0,225.00,True,run out,['85975'],
1172509,1,Netherlands,56854.0,,,,,,False,DNB,,
1172509,2,Ireland,52631.0,1.0,4.0,0.0,0.0,25.00,True,caught,['97878'],56854.0
1172509,2,Ireland,47397.0,46.0,30.0,4.0,3.0,153.33,True,caught,['66041'],97878.0
1172509,2,Ireland,52628.0,83.0,50.0,12.0,1.0,166.00,True,caught,['55246'],56854.0
1172509,2,Ireland,60195.0,11.0,10.0,0.0,1.0,110.00,True,bowled,,66041.0
1172509,2,Ireland,52646.0,4.0,5.0,0.0,0.0,80.00,True,caught,['63105'],56854.0
1172509,2,Ireland,56811.0,12.0,7.0,2.0,0.0,171.42,True,bowled,,97878.0
1172509,2,Ireland,91741.0,8.0,6.0,1.0,0.0,133.33,True,caught,['63105'],97878.0
1172509,2,Ireland,53129.0,8.0,4.0,0.0,1.0,200.00,False,not out,['-'],
1172509,2,Ireland,85975.0,7.0,3.0,1.0,0.0,233.33,True,run out,"['71363', '60461']",
1172509,2,Ireland,47056.0,0.0,1.0,0.0,0.0,0.00,True,caught,['71363'],56854.0
1172509,2,Ireland,65913.0,0.0,0.0,0.0,0.0,0.00,False,not out,['-'],
1175344,1,Malta,65537.0,24.0,41.0,1.0,1.0,58.53,True,lbw,,
1175344,1,Malta,105014.0,7.0,6.0,1.0,0.0,116.66,True,bowled,,
1175344,1,Malta,105017.0,8.0,14.0,0.0,0.0,57.14,True,run out,['93981'],
1175344,1,Malta,105011.0,2.0,5.0,0.0,0.0,40.00,True,caught,['65556'],
1175344,1,Malta,105010.0,28.0,25.0,2.0,1.0,112.00,True,caught,['103367'],
1175344,1,Malta,68349.0,3.0,7.0,0.0,0.0,42.85,True,caught,['65556'],
1175344,1,Malta,105012.0,4.0,2.0,1.0,0.0,200.00,True,caught,['93975'],
1175344,1,Malta,105016.0,5.0,9.0,1.0,0.0,55.55,True,bowled,,
1175344,1,Malta,65606.0,3.0,9.0,0.0,0.0,33.33,True,bowled,,
1175344,1,Malta,105013.0,5.0,2.0,0.0,0.0,250.00,False,not out,['-'],
1175344,1,Malta,105019.0,0.0,0.0,0.0,0.0,0.00,False,not out,['-'],
1175344,2,Spain,93973.0,4.0,2.0,1.0,0.0,200.00,True,caught,['68349'],
1175344,2,Spain,63015.0,17.0,14.0,2.0,0.0,121.42,True,stumping,['65606'],
1175344,2,Spain,103367.0,57.0,40.0,5.0,3.0,142.50,True,bowled,,
1175344,2,Spain,65556.0,6.0,10.0,0.0,0.0,60.00,False,not out,['-'],
1175344,2,Spain,63012.0,6.0,7.0,1.0,0.0,85.71,False,not out,['-'],
1175344,2,Spain,93985.0,,,,,,False,DNB,,
1175344,2,Spain,93979.0,,,,,,False,DNB,,
1175344,2,Spain,93981.0,,,,,,False,DNB,,
1175344,2,Spain,93975.0,,,,,,False,DNB,,
1175344,2,Spain,93983.0,,,,,,False,DNB,,
1175344,2,Spain,36136.0,,,,,,False,DNB,,
1172510,1,Oman,96346.0,0.0,6.0,0.0,0.0,0.00,True,caught,['60198'],59616.0
1172510,1,Oman,53016.0,2.0,8.0,0.0,0.0,25.00,True,bowled,,102531.0
1172510,1,Oman,94970.0,1.0,4.0,0.0,0.0,25.00,True,run out,"['102531', '60201']",
1172510,1,Oman,96345.0,8.0,10.0,1.0,0.0,80.00,True,caught,['72409'],102531.0
1172510,1,Oman,45702.0,29.0,38.0,2.0,0.0,76.31,True,lbw,,71959.0
1172510,1,Oman,67018.0,13.0,14.0,0.0,1.0,92.85,True,caught,['102531'],71959.0
1175346,1,Spain,103366.0,71.0,44.0,7.0,4.0,161.36,True,bowled,,
1172510,1,Oman,59720.0,6.0,9.0,0.0,0.0,66.66,True,lbw,,71959.0
1175346,1,Spain,93975.0,102.0,64.0,5.0,6.0,159.37,False,not out,['-'],
1172510,1,Oman,104599.0,31.0,19.0,2.0,2.0,163.15,False,not out,['-'],
1175346,1,Spain,103367.0,1.0,2.0,0.0,0.0,50.00,True,caught,['105011'],
1172510,1,Oman,83379.0,8.0,5.0,0.0,1.0,160.00,True,bowled,,102531.0
1175346,1,Spain,65556.0,16.0,10.0,1.0,1.0,160.00,False,not out,['-'],
1172510,1,Oman,61627.0,3.0,6.0,0.0,0.0,50.00,True,caught,['60198'],59616.0
1175346,1,Spain,93981.0,,,,,,False,DNB,,
1172510,1,Oman,87127.0,0.0,0.0,0.0,0.0,0.00,True,run out,"['71959', '60303', '59616']",
1175346,1,Spain,36136.0,,,,,,False,DNB,,
1186488,2,Malaysia,66971.0,,,,,,False,DNB,,
1172510,2,Scotland,72409.0,16.0,9.0,2.0,1.0,177.77,True,bowled,,45702.0
1175346,1,Spain,103365.0,,,,,,False,DNB,,
1172510,2,Scotland,46048.0,3.0,13.0,0.0,0.0,23.07,True,bowled,,45702.0
1175346,1,Spain,93973.0,,,,,,False,DNB,,
1172510,2,Scotland,60303.0,10.0,13.0,1.0,0.0,76.92,True,caught,['67018'],87127.0
1175346,1,Spain,93983.0,,,,,,False,DNB,,
1172510,2,Scotland,49112.0,29.0,29.0,5.0,0.0,100.00,False,not out,['-'],
1175346,1,Spain,93979.0,,,,,,False,DNB,,
1172510,2,Scotland,48469.0,47.0,29.0,6.0,2.0,162.06,False,not out,['-'],
1175346,1,Spain,63015.0,,,,,,False,DNB,,
1172510,2,Scotland,60202.0,,,,,,False,DNB,,
1175346,2,Malta,65537.0,27.0,23.0,1.0,0.0,117.39,True,bowled,,
1172510,2,Scotland,60198.0,,,,,,False,DNB,,
1175346,2,Malta,65606.0,1.0,4.0,0.0,0.0,25.00,True,caught,['103367'],
1172510,2,Scotland,102531.0,,,,,,False,DNB,,
1175346,2,Malta,105017.0,9.0,21.0,0.0,0.0,42.85,True,caught,['103365'],
1172510,2,Scotland,60201.0,,,,,,False,DNB,,
1175346,2,Malta,105011.0,6.0,7.0,1.0,0.0,85.71,True,run out,"['103365', '93981']",
1172510,2,Scotland,71959.0,,,,,,False,DNB,,
1175346,2,Malta,105010.0,7.0,13.0,1.0,0.0,53.84,True,lbw,,
1172510,2,Scotland,59616.0,,,,,,False,DNB,,
1175346,2,Malta,105015.0,0.0,2.0,0.0,0.0,0.00,True,caught,['65556'],
1175346,2,Malta,105012.0,17.0,29.0,1.0,0.0,58.62,True,caught,['36136'],
1175346,2,Malta,68349.0,0.0,8.0,0.0,0.0,0.00,True,caught,['65556'],
1175346,2,Malta,105019.0,1.0,4.0,0.0,0.0,25.00,True,bowled,,
1175346,2,Malta,105013.0,6.0,10.0,0.0,0.0,60.00,False,not out,['-'],
1175346,2,Malta,105016.0,0.0,0.0,0.0,0.0,0.00,True,run out,['103365'],
1176792,1,P.N.G.,52584.0,47.0,28.0,4.0,3.0,167.85,True,caught,['96733'],96743.0
1176792,1,P.N.G.,65887.0,3.0,7.0,0.0,0.0,42.85,True,caught,['104940'],96739.0
1176792,1,P.N.G.,47469.0,68.0,39.0,6.0,1.0,174.35,True,caught,['96738'],96741.0
1176792,1,P.N.G.,55134.0,60.0,30.0,3.0,3.0,200.00,True,caught,['96733'],96741.0
1176792,1,P.N.G.,61866.0,27.0,15.0,2.0,1.0,180.00,False,not out,['-'],
1176792,1,P.N.G.,52600.0,3.0,3.0,0.0,0.0,100.00,False,not out,['-'],
1176792,1,P.N.G.,71459.0,,,,,,False,DNB,,
1176792,1,P.N.G.,60468.0,,,,,,False,DNB,,
1176792,1,P.N.G.,55132.0,,,,,,False,DNB,,
1176792,1,P.N.G.,101285.0,,,,,,False,DNB,,
1176792,1,P.N.G.,68066.0,,,,,,False,DNB,,
1176792,2,Philippines,96744.0,13.0,17.0,1.0,0.0,76.47,True,caught,['60468'],68066.0
1176792,2,Philippines,104940.0,5.0,13.0,0.0,0.0,38.46,True,caught,['60468'],68066.0
1176792,2,Philippines,96741.0,6.0,14.0,1.0,0.0,42.85,True,run out,"['60468', '71459']",
1176792,2,Philippines,96733.0,5.0,11.0,0.0,0.0,45.45,True,caught,['61866'],61866.0
1176792,2,Philippines,96740.0,6.0,9.0,0.0,0.0,66.66,True,caught,['60468'],55132.0
1176792,2,Philippines,96738.0,13.0,25.0,0.0,0.0,52.00,True,caught,['68066'],61866.0
1176792,2,Philippines,96746.0,6.0,12.0,0.0,0.0,50.00,True,caught,['52584'],52600.0
1176792,2,Philippines,96739.0,3.0,10.0,0.0,0.0,30.00,True,bowled,,55134.0
1176792,2,Philippines,104105.0,7.0,9.0,0.0,0.0,77.77,False,not out,['-'],
1176792,2,Philippines,96743.0,1.0,1.0,0.0,0.0,100.00,False,not out,['-'],
1176792,2,Philippines,104103.0,,,,,,False,DNB,,
1176793,1,Vanuatu,65896.0,20.0,25.0,1.0,1.0,80.00,True,caught,['52584'],61866.0
1176793,1,Vanuatu,50980.0,15.0,13.0,2.0,0.0,115.38,True,caught,['47469'],101285.0
1176793,1,Vanuatu,60501.0,53.0,55.0,4.0,1.0,96.36,True,caught,['71463'],55134.0
1176793,1,Vanuatu,96711.0,0.0,1.0,0.0,0.0,0.00,True,caught,['55134'],61866.0
1176793,1,Vanuatu,52591.0,5.0,10.0,0.0,0.0,50.00,True,caught,['71463'],71463.0
1176793,1,Vanuatu,65897.0,21.0,14.0,2.0,0.0,150.00,True,run out,['71459'],
1176793,1,Vanuatu,92359.0,6.0,3.0,1.0,0.0,200.00,False,not out,['-'],
1176793,1,Vanuatu,52596.0,0.0,0.0,0.0,0.0,0.00,False,not out,['-'],
1176793,1,Vanuatu,96712.0,,,,,,False,DNB,,
1176793,1,Vanuatu,65895.0,,,,,,False,DNB,,
1176793,1,Vanuatu,60496.0,,,,,,False,DNB,,
1176793,2,P.N.G.,52584.0,65.0,37.0,5.0,5.0,175.67,True,caught,['60501'],96712.0
1176793,2,P.N.G.,65887.0,16.0,17.0,1.0,0.0,94.11,True,bowled,,52596.0
1176793,2,P.N.G.,47469.0,20.0,21.0,0.0,1.0,95.23,False,not out,['-'],
1176793,2,P.N.G.,55134.0,19.0,18.0,0.0,1.0,105.55,False,not out,['-'],
1176793,2,P.N.G.,61866.0,,,,,,False,DNB,,
1176793,2,P.N.G.,60468.0,,,,,,False,DNB,,
1176793,2,P.N.G.,71459.0,,,,,,False,DNB,,
1176793,2,P.N.G.,52600.0,,,,,,False,DNB,,
1176793,2,P.N.G.,55132.0,,,,,,False,DNB,,
1176793,2,P.N.G.,101285.0,,,,,,False,DNB,,
1176793,2,P.N.G.,71463.0,,,,,,False,DNB,,
1176795,1,P.N.G.,52584.0,107.0,60.0,4.0,6.0,178.33,False,not out,['-'],
1176794,1,Vanuatu,50980.0,6.0,6.0,1.0,0.0,100.00,True,caught,['104105'],96739.0
1176795,1,P.N.G.,60468.0,33.0,24.0,4.0,0.0,137.50,True,lbw,,96744.0
1176794,1,Vanuatu,65896.0,8.0,9.0,0.0,0.0,88.88,True,run out,['104939'],
1176795,1,P.N.G.,71459.0,24.0,24.0,0.0,0.0,100.00,True,caught,['96746'],104939.0
1176794,1,Vanuatu,60501.0,62.0,57.0,5.0,2.0,108.77,True,caught,['96738'],104103.0
1176795,1,P.N.G.,61866.0,29.0,13.0,2.0,2.0,223.07,False,not out,['-'],
1176794,1,Vanuatu,52591.0,23.0,20.0,0.0,1.0,115.00,True,lbw,,96741.0
1176795,1,P.N.G.,55134.0,,,,,,False,DNB,,
1176794,1,Vanuatu,96711.0,10.0,11.0,1.0,0.0,90.90,True,caught,['104939'],104103.0
1176795,1,P.N.G.,47469.0,,,,,,False,DNB,,
1176794,1,Vanuatu,65897.0,23.0,12.0,0.0,2.0,191.66,False,not out,['-'],
1176795,1,P.N.G.,52600.0,,,,,,False,DNB,,
